#name	value
uc012fme.1	100526558
uc012fmf.1	100526506
uc012fmg.1	319893
uc012fmh.1	723931
uc009hfb.2	320026
uc012fmi.1	100124439
uc009hfc.2	320026
uc009hfd.2	320026
uc012fmj.1	100526507
uc012fmk.1	100526527
uc009hfi.1	22652
uc009hfj.1	27412
uc009vel.1	11441
uc009hfm.2	50794
uc009hfn.2	50794
uc012fmp.1	330554
uc009hge.1	330554
uc009hgf.2	330554
uc009hgg.1	67973
uc009hgl.2	70638
uc009hgm.1	66647
uc009hgp.2	21872
uc009hgo.2	21872
uc012fmq.1	21872
uc009hhc.1	233328
uc009hhd.1	233328
uc009hhe.1	233328
uc009hhf.1	233328
uc009hhg.1	233328
uc009hhi.2	56847
uc009hhj.1	56847
uc009hhm.2	117589
uc012fmt.1	117589
uc009hhn.2	117589
uc009hie.1	17258
uc009hif.1	17258
uc009hig.1	17258
uc009hih.1	17258
uc009hii.1	17258
uc009hij.1	17258
uc009hik.1	17258
uc009hil.1	17258
uc009hio.2	67867
uc009hin.2	67867
uc009him.2	67867
uc009hip.1	67867
uc009hiq.2	67867
uc009hiv.1	233335
uc009hiw.1	233335
uc009hix.1	233335
uc009hiy.1	233335
uc009hjd.2	78444
uc009hjh.1	66412
uc009hji.1	66412
uc009hni.1	11819
uc009hnj.1	11819
uc009hnp.1	244049
uc009hnq.1	244049
uc009hrd.2	244059
uc012fmw.1	244059
uc012fmx.1	244061
uc009hwe.2	20450
uc009hwf.1	108116
uc009hwg.1	108116
uc012fmz.1	108116
uc009hwh.1	108116
uc009hwk.2	64176
uc009hwl.1	64176
uc009hwm.2	64176
uc009hxf.2	18213
uc009hxg.2	18213
uc009hxh.2	18213
uc009hxi.2	18213
uc012fnd.1	414121
uc009hxj.1	414121
uc009hxl.1	67308
uc009hxo.1	76375
uc009hxy.1	67666
uc009hxz.1	17304
uc009hya.1	17304
uc009hyb.1	17304
uc009hye.2	19771
uc009hyf.2	19771
uc009hyj.1	18975
uc012fng.1	18975
uc009hyk.1	18975
uc009hyo.2	56315
uc009hyq.2	16576
uc009hyt.2	16576
uc009hyr.2	16576
uc009hyu.2	103968
uc012fnk.1	103968
uc009hyv.2	103968
uc009hyw.1	103968
uc009hyx.2	103968
uc009hyy.1	18631
uc009hyz.1	18631
uc009hzb.2	17292
uc009hzd.1	16790
uc009hze.1	16790
uc009hzf.2	11778
uc009hzh.1	70420
uc009hzm.1	269951
uc009hzn.2	269951
uc012fnl.1	100316758
uc009hzs.1	23991
uc009hzt.1	23991
uc009ial.2	269955
uc012fnp.1	269955
uc009iam.2	101869
uc012fnq.1	101869
uc009iao.1	140481
uc009iap.1	140481
uc009iaq.1	140481
uc009iar.1	140481
uc009ias.1	14159
uc012fnr.1	14159
uc009iat.1	14159
uc009iau.1	18550
uc009iav.1	18550
uc009iaw.2	12144
uc009iax.2	12144
uc009iay.2	12144
uc009iaz.1	70461
uc009ibb.1	70461
uc009ibc.2	29875
uc009ibd.2	29875
uc009ibf.2	29875
uc009ibg.2	29875
uc009ibl.2	71968
uc009ibk.2	71968
uc009ibj.2	71968
uc012fns.1	71968
uc009ibm.2	68039
uc009ibn.1	56529
uc009ibo.1	56529
uc009ibu.1	20068
uc009ibv.1	20068
uc009ibw.1	12877
uc012fnu.1	12877
uc012fnv.1	12877
uc009ibx.1	11775
uc009iby.1	11775
uc009ibz.1	11775
uc009icb.2	210321
uc009ica.2	210321
uc012fnw.1	210321
uc009icd.1	244091
uc009icg.2	26557
uc012foa.1	26557
uc009ich.2	26557
uc009ici.2	26557
uc009icj.2	26557
uc009ick.2	26557
uc009icm.1	67290
uc009icn.1	83962
uc009icr.1	29877
uc009ics.1	29877
uc009ict.1	29877
uc009icu.1	12173
uc009idb.1	330577
uc012fod.1	330577
uc012foe.1	330577
uc009idc.1	330577
uc009idd.1	330577
uc009idr.1	16170
uc009ids.1	16170
uc009idt.1	16170
uc009idu.1	16170
uc009idv.2	75556
uc012fof.1	75556
uc009idw.1	80889
uc009idy.2	80982
uc009idz.2	80982
uc009iea.2	80982
uc009ieb.1	80982
uc009iec.2	80982
uc009ied.2	70178
uc009ief.1	11864
uc009ieg.1	11864
uc009ieh.1	11864
uc009iej.2	14085
uc009iek.1	65098
uc009iel.1	65098
uc009iem.1	65098
uc009ien.1	65098
uc012fog.1	100009609
uc012foh.1	233437
uc009vem.1	620672
uc012foi.1	620697
uc012foj.1	330581
uc012fok.1	670940
uc012fom.1	244114
uc012fon.1	620928
uc012foo.1	546980
uc009ven.1	546981
uc009veo.1	675969
uc009ies.2	258222
uc009iet.1	258196
uc009ieu.1	258614
uc009iev.1	258610
uc009iew.1	258609
uc009iex.1	258089
uc009iey.1	258612
uc009ifb.1	257905
uc009ife.1	257904
uc009ifh.2	53320
uc012fop.1	53320
uc009ifo.1	22173
uc009ifw.2	72759
uc009ifz.1	76453
uc009iga.1	76453
uc009igg.2	70884
uc009igf.2	70884
uc009igh.1	67669
uc009igi.1	67669
uc009igj.1	67669
uc009igk.2	13626
uc009igx.1	75338
uc009igy.1	75338
uc012fov.1	75338
uc009ihn.1	66271
uc009iho.1	66271
uc009ihp.1	68472
uc009ihx.2	73845
uc009ihz.2	73845
uc009ihy.2	73845
uc009iia.2	73845
uc012foy.1	73845
uc012foz.1	73845
uc012fpa.1	73845
uc009iib.2	74737
uc009iic.2	74737
uc009iid.1	74737
uc009iie.1	74737
uc012fpb.1	666737
uc012fpc.1	666737
uc009iih.1	74041
uc009iii.1	74041
uc012fpe.1	12031
uc009iiz.2	244144
uc012fpg.1	244144
uc009ija.1	244144
uc009ije.1	21835
uc009ijj.2	66273
uc009ijk.2	66273
uc012fpj.1	66273
uc009ijl.2	66273
uc012fpk.1	66273
uc009ijs.1	66333
uc009ijt.1	66333
uc009ijy.1	17921
uc012fpm.1	17921
uc009ijz.1	17921
uc009ika.1	17921
uc009ikb.1	17921
uc009ikc.1	12337
uc009ikd.1	12337
uc009ike.1	18378
uc009ikf.1	272411
uc009ikg.1	66190
uc012fpp.1	66190
uc009ikh.2	244152
uc009iki.2	244152
uc009ikk.2	244152
uc012fpq.1	244152
uc009ikj.2	244152
uc012fpr.1	244152
uc009ikn.1	233545
uc009iko.1	233545
uc009ikp.1	233545
uc009ikq.1	233545
uc009ikr.1	233545
uc009iky.2	78610
uc009ikz.2	78610
uc009ilb.2	78610
uc009ild.2	78610
uc009ile.1	67800
uc009ilf.2	233549
uc009ill.2	12406
uc009ilm.2	12406
uc009ilj.2	12406
uc009ilk.2	12406
uc009ilr.1	27050
uc009ils.1	27050
uc012fpv.1	449631
uc009ilt.1	449630
uc012fpx.1	245190
uc009ilw.1	101488
uc009ilx.1	101488
uc009ily.1	101488
uc009imc.1	50877
uc009imd.1	66624
uc009img.2	108937
uc009imj.1	67967
uc009imk.1	67967
uc009imu.1	72590
uc009inc.1	69387
uc009ing.1	52443
uc009inh.1	52443
uc009ink.2	27276
uc009inl.2	27276
uc012fqe.1	27276
uc009inm.2	27276
uc012fqf.1	27276
uc009inn.2	27276
uc009ino.2	27276
uc009int.2	320100
uc012fqg.1	320100
uc009inu.1	207212
uc009inv.1	207212
uc012fqh.1	100526508
uc009inw.2	233571
uc009inx.1	233571
uc009iny.1	18442
uc009inz.1	18442
uc012fqi.1	18442
uc009ioa.1	18442
uc009iof.2	73683
uc009iog.2	73683
uc012fqm.1	11871
uc009iow.2	11871
uc009ioy.1	11872
uc009ipf.2	16332
uc009ipg.2	16332
uc009iph.2	16332
uc009ipi.1	16332
uc009ipk.1	14276
uc009ipl.1	14276
uc009ipm.1	14275
uc012fqo.1	14275
uc009ipn.1	14275
uc009ipo.1	14275
uc009ipu.1	791260
uc009ipv.1	791260
uc012fqp.1	69358
uc009ipx.2	69358
uc009ipy.2	69358
uc012fqq.1	69358
uc009iqd.1	16068
uc009iqe.1	16068
uc009iqf.1	16068
uc009iqg.1	75212
uc009iqh.1	75212
uc009iqp.2	11875
uc009iqq.2	11875
uc012fqt.1	11875
uc012fqu.1	11875
uc012fqv.1	11875
uc009iqw.1	504186
uc009iqx.1	269966
uc012fqw.1	269966
uc009iqy.1	269966
uc009iqz.1	269966
uc009ira.1	269966
uc009irb.1	269966
uc009irc.1	269966
uc009irk.1	56212
uc009irr.2	257947
uc009irs.2	257926
uc009irt.1	258837
uc009irw.1	20821
uc009irx.1	20821
uc009irz.2	258750
uc009isb.1	233578
uc009isf.2	101700
uc009isg.2	101700
uc009isj.1	18332
uc009isk.1	259116
uc009isl.2	170639
uc012fqz.1	170639
uc009ism.1	259117
uc009isp.1	258168
uc009isr.1	259092
uc009ist.1	259089
uc009isw.1	259118
uc009isy.1	259113
uc009isz.1	259119
uc009ite.1	259115
uc009itf.1	259054
uc009itg.1	258139
uc009itk.1	384701
uc009ito.1	259048
uc009itp.2	258311
uc009itq.1	259073
uc009its.2	258156
uc009itv.1	259086
uc009itw.1	259085
uc009itx.1	258722
uc012frb.1	545985
uc009iua.1	259103
uc009iue.1	258808
uc009iuf.1	259087
uc009iug.2	259126
uc009iuh.1	258189
uc009iuk.1	258818
uc009iul.1	259102
uc009ium.1	18370
uc009iun.1	18369
uc009iuo.1	18368
uc009iup.1	15129
uc009iuq.2	100503605
uc012frd.1	436003
uc009iur.1	15132
uc009ius.1	15132
uc009iut.1	15135
uc009iuu.1	18367
uc009iuv.1	18366
uc009ivc.1	259088
uc009ivd.1	258819
uc009ivf.1	258326
uc009ivg.1	259081
uc009ivh.1	259125
uc009ivi.1	258247
uc012frf.1	70980
uc009ivk.1	244178
uc009ivl.1	244179
uc009ivm.1	244180
uc009ivn.1	258746
uc009ivo.1	259057
uc009ivw.1	76681
uc009ivx.1	76681
uc009ivy.1	76681
uc009ivz.1	76681
uc009iwb.2	319236
uc009iwc.2	319236
uc009iwd.1	244183
uc009iwe.1	244183
uc009iwf.1	244183
uc009iwh.1	20128
uc012frh.1	20128
uc009iwi.1	20128
uc009iwj.2	209387
uc009iwk.2	209387
uc009iwl.1	625321
uc009iwq.1	258817
uc009iwt.1	259051
uc012frj.1	381944
uc009iwy.1	381944
uc009ixb.1	259100
uc009ixd.1	259062
uc009ixe.1	259061
uc009ixg.1	384703
uc009ixh.1	257910
uc009ixi.1	258755
uc009ixj.1	258147
uc009ixp.1	259047
uc009ixq.1	244187
uc009ixr.1	258160
uc009ixs.1	259072
uc009ixv.2	56860
uc009ixw.1	259063
uc009ixy.1	74349
uc009ixz.1	74349
uc009iya.1	74349
uc009iyb.1	74349
uc012frl.1	74349
uc012frm.1	74349
uc009iye.1	109042
uc009iyi.1	11785
uc009iyj.1	11785
uc009iyk.1	11785
uc009iyl.2	15458
uc009iym.1	55992
uc009iyn.1	55992
uc009iyo.1	55992
uc009iyp.1	55992
uc009iyq.2	76932
uc009iyr.2	76932
uc012frp.1	76932
uc009iyz.2	101867
uc009iza.2	101867
uc009izf.1	24075
uc009izg.1	12751
uc012frq.1	12751
uc009izh.2	233651
uc009izk.2	233651
uc009izl.1	27397
uc009izm.1	27397
uc009izn.1	74558
uc009izo.1	74558
uc012frs.1	668108
uc009izp.1	74558
uc009izq.1	74558
uc012frt.1	668128
uc009izr.1	209380
uc009izw.2	258445
uc009izx.1	258444
uc009izy.2	258591
uc009izz.2	258592
uc009jaa.1	258595
uc009jab.1	258180
uc009jac.1	258593
uc009jag.2	258590
uc009jaj.1	259034
uc009jak.1	258350
uc009jal.1	194433
uc009jan.1	258594
uc009jao.1	233670
uc009jap.2	259037
uc009jaq.2	18317
uc012frv.1	384732
uc009jav.2	258776
uc009jbi.1	320635
uc012frx.1	320635
uc009jbj.1	320635
uc009jbk.1	244199
uc009jbm.1	258418
uc009jbn.1	258417
uc009jbt.1	258729
uc009jbv.1	56861
uc009jbx.1	258728
uc009jbz.1	258492
uc009jca.1	258041
uc009jcb.1	258489
uc009jcc.1	258042
uc009jcd.1	258727
uc009jce.1	258491
uc009jcg.1	258490
uc009jch.1	258307
uc009jcm.1	258734
uc009jco.1	258163
uc009jcs.1	258369
uc009jcw.1	258721
uc009jcx.1	258720
uc009jcy.1	258136
uc009jcz.1	258303
uc009jda.1	277935
uc009jdb.1	244202
uc012fry.1	320360
uc009jdg.1	320360
uc009jdh.1	320360
uc009jdi.1	320360
uc009jdj.1	320360
uc009jdk.1	109594
uc009jdm.2	117229
uc009jdn.2	117229
uc012frz.1	330627
uc012fsa.1	330627
uc009jdq.2	330627
uc009jds.1	76954
uc009jdt.1	76954
uc009jdu.1	76954
uc009jdv.1	76954
uc009jdw.1	76954
uc009jdz.1	57355
uc009jea.1	57355
uc009jeb.1	56787
uc009jec.1	56786
uc009jed.1	56786
uc009jef.1	78593
uc009jeg.1	78593
uc009jeh.2	56788
uc009jej.2	56788
uc009jei.2	56788
uc009jek.1	19347
uc009jel.1	19347
uc009jem.1	19347
uc009jen.1	233724
uc009jeo.1	233724
uc012fsc.1	233724
uc009jep.1	233724
uc009jeq.1	233724
uc009jfc.2	319934
uc012fsf.1	319934
uc009jfe.2	319934
uc009jff.2	319934
uc009jfg.2	319934
uc009jfh.2	319934
uc009jfi.2	319934
uc009jfp.1	67150
uc009jfq.1	67150
uc009jfr.1	114332
uc009jfs.1	17540
uc009jft.1	17540
uc009jfu.1	17540
uc009jfv.1	17540
uc009jfy.1	13690
uc009jfz.1	13690
uc009jga.1	75479
uc009jgb.1	75479
uc009jgc.1	233733
uc009jgd.1	233733
uc009jgi.1	50781
uc009jgj.1	50781
uc009jgk.1	50781
uc009jhl.1	68815
uc009jhm.1	19226
uc009jhw.2	66922
uc012fsk.1	66922
uc009jhx.1	70349
uc009jhy.1	26440
uc009jhz.1	26440
uc009jia.2	71045
uc009jib.1	71045
uc009jid.1	244209
uc009jie.1	244209
uc012fsl.1	244209
uc009jif.2	12310
uc009jig.2	12310
uc009jin.1	20679
uc009jio.1	20679
uc009jip.1	20679
uc009jiq.1	20679
uc009jir.1	20679
uc009jis.1	20679
uc009jit.1	20679
uc009jiu.1	20679
uc009jiv.2	69350
uc009jiy.1	233765
uc012fsm.1	233765
uc009jiz.2	233765
uc009jja.1	233765
uc009jjb.1	233765
uc009jjc.1	233765
uc009jjd.2	233765
uc009jje.2	68052
uc009jjf.2	68052
uc012fsn.1	18704
uc009jjg.1	18704
uc009jjh.1	18704
uc012fso.1	18704
uc009jji.1	18704
uc009jjn.1	267019
uc009jjo.2	54208
uc009jjp.1	233789
uc009jjq.1	233789
uc009jjr.1	233789
uc009jjt.1	110058
uc009jju.1	110058
uc009jjv.1	110058
uc009jjw.1	110058
uc009jjx.1	319622
uc009jjy.1	12850
uc009jjz.1	12850
uc012fsq.1	209760
uc009jka.1	209760
uc009jkb.1	209760
uc009jkc.1	209760
uc009jki.1	56209
uc009jkq.2	66356
uc009jkr.2	66356
uc012fsr.1	66356
uc012fss.1	66356
uc009jkx.2	64297
uc012fst.1	64297
uc009jky.1	209776
uc009jkz.1	67133
uc009jla.1	67133
uc009jlb.1	22242
uc009jlc.1	22242
uc009jld.1	71830
uc009jlo.1	233802
uc009jlp.1	233802
uc009jlu.2	71151
uc009jlv.2	71151
uc012fsw.1	71151
uc012fsx.1	71151
uc009jly.2	233805
uc009jlz.2	233805
uc009jmi.1	22787
uc009jmk.1	12971
uc009jml.1	12971
uc009jmt.1	67983
uc009jmu.1	67983
uc012ftb.1	67983
uc012ftc.1	12585
uc009jnm.1	80719
uc012ftd.1	76179
uc009jnz.1	233824
uc009joa.1	74105
uc009job.1	74105
uc009joc.1	74105
uc009jod.1	74105
uc009joe.1	67417
uc009joh.1	70316
uc012ftf.1	70316
uc009joi.1	70316
uc009joj.1	233826
uc012ftg.1	233826
uc012fth.1	233826
uc009jok.1	233826
uc009jol.1	233826
uc009jom.1	233826
uc009joq.1	26918
uc009jor.1	26918
uc012fti.1	26918
uc009jpj.2	70497
uc009jpi.2	70497
uc009jpm.2	70497
uc009jpk.2	70497
uc009jpn.2	70497
uc009jpl.2	70497
uc009jpo.2	70497
uc009jps.1	210162
uc009jpt.1	210162
uc009jqa.2	67711
uc012fto.1	233863
uc009jqh.1	233863
uc009jqi.1	233863
uc009jqj.1	233863
uc012ftp.1	233863
uc009jqk.1	233863
uc009jql.1	233863
uc009jqp.2	269994
uc009jqq.1	74204
uc009jqr.1	74204
uc009jqs.1	74204
uc009jqt.1	74204
uc009jqu.1	74204
uc009jqx.1	16797
uc009jqy.2	73658
uc009jqz.2	73658
uc009jra.1	18020
uc009jrb.1	12478
uc009jrc.1	12478
uc012ftr.1	12478
uc009jrf.1	11937
uc009jrg.1	20399
uc009jrh.1	20399
uc009jri.1	20399
uc009jrj.1	20399
uc009jrk.1	20399
uc009jrl.1	20399
uc009jrm.1	20399
uc009jrn.1	20399
uc009jrr.1	233871
uc009jrs.1	233871
uc009jrt.1	233871
uc009jru.1	233871
uc009jrv.1	233871
uc009jrw.1	56347
uc009jrx.2	12752
uc009jry.2	12752
uc012ftt.1	12752
uc009jsa.1	12752
uc009jsc.1	246779
uc009jsd.1	56312
uc009jsf.1	20887
uc009jsg.1	20887
uc009jsh.2	75764
uc009jsi.2	75764
uc009jsk.1	12721
uc009jsl.1	12721
uc009jss.1	56420
uc009jst.2	11674
uc009jsu.2	11674
uc009jsv.2	11674
uc009jta.1	78118
uc009jtc.1	233875
uc009jtd.1	233875
uc009jte.1	233875
uc009jtg.2	381921
uc009jth.2	381921
uc009jti.1	68742
uc009jtj.1	68742
uc009jtk.1	68742
uc009jtl.1	68742
uc009jtn.1	233879
uc009jto.1	233879
uc009jtp.1	233879
uc009jtw.2	78388
uc009jtx.1	67278
uc009jty.1	69017
uc009jtz.1	69017
uc009jua.1	17188
uc009jub.1	17188
uc009juc.1	17188
uc009jud.1	110033
uc009jue.1	69036
uc009jug.1	67375
uc009juh.1	20737
uc009jui.1	20737
uc009juj.1	70233
uc009juk.1	70233
uc009jul.1	70233
uc009jum.1	70233
uc009jun.1	70233
uc009juo.2	68449
uc009juq.1	54204
uc012fua.1	100043580
uc009juw.1	66422
uc009jux.1	20768
uc009jvc.1	233890
uc009jvd.1	269997
uc009jve.1	78921
uc012fud.1	101604
uc009jvg.2	101604
uc009jvi.1	233893
uc009jvh.2	233893
uc012fuf.1	69234
uc012fug.1	69234
uc012fuh.1	69234
uc009jvl.2	71131
uc009jvt.2	629159
uc009jwd.2	233899
uc009jwf.2	68232
uc009jwg.1	320683
uc009jwh.1	320683
uc009jwi.1	320683
uc009jwj.1	320683
uc009jwk.1	12055
uc009jwl.1	12055
uc009jwn.1	244218
uc009jwx.1	56216
uc009jxa.1	244219
uc012fum.1	244219
uc009jxd.1	330657
uc012fun.1	330657
uc009jxe.1	27973
uc009jxj.2	76560
uc009jxi.2	76560
uc009jxk.1	77613
uc009jxl.1	77613
uc009jxm.1	77613
uc009jxu.2	66824
uc009jyi.1	12862
uc009jyj.2	100043133
uc009jyv.2	233913
uc012fur.1	233913
uc012fus.1	100526559
uc009jyw.1	67865
uc009jyx.1	67865
uc009jyy.1	21843
uc009jyz.1	21843
uc009jza.1	21843
uc012fut.1	21843
uc009jzh.1	210711
uc009jzi.1	210711
uc009jzr.1	14183
uc009jzs.1	14183
uc012fuw.1	14183
uc009jzt.1	14183
uc009jzu.1	14183
uc009jzv.1	14183
uc009jzx.1	14183
uc009jzy.1	14183
uc009jzw.1	14183
uc012fux.1	14183
uc012fuy.1	14183
uc009jzz.1	14183
uc009kaa.1	11907
uc009kab.1	11907
uc009kac.1	11907
uc009kad.2	67872
uc009kay.1	233918
uc009kbc.1	16433
uc009kbd.1	69318
uc009kbg.1	68277
uc012fvb.1	68277
uc009kbj.1	67143
uc009kbu.2	55987
uc009kbv.2	55987
uc009kbx.1	77590
uc009kby.1	77590
uc009kcb.1	18242
uc009kcc.1	20231
uc009kcf.1	77938
uc009kcg.1	77938
uc009kch.1	77938
uc009kci.1	77938
uc009kcj.1	77938
uc009kck.1	77938
uc009kcl.1	77938
uc009kcm.1	72096
uc009kcn.1	72096
uc012fve.1	13017
uc009kcy.1	13017
uc009kcz.1	13017
uc009kda.1	73808
uc009kdd.1	214766
uc009kde.1	214766
uc012fvf.1	214766
uc009kdf.1	22276
uc009kdg.1	22276
uc009kdh.1	22276
uc009kdj.1	101437
uc009kdk.1	101437
uc012fvg.1	101437
uc009kdl.1	101437
uc009kdo.1	11489
uc009kdp.1	11489
uc009kdq.1	11489
uc012fvh.1	71007
uc009kds.1	71007
uc012fvi.1	627214
uc009kdy.1	627214
uc009kdz.1	627214
uc009ked.1	212070
uc009keh.1	67765
uc009kei.1	67765
uc009kem.2	17345
uc009ker.2	13593
uc009kes.2	13593
uc012fvm.1	13593
uc009ket.2	77252
uc009keu.2	77252
uc009kev.2	77252
uc012fvn.1	70571
uc009kez.1	70571
uc009kfc.1	69546
uc009kfd.1	69546
uc012fvo.1	69546
uc009kfg.1	12176
uc009kfl.2	57740
uc012fvt.1	57740
uc012fvu.1	14912
uc009kgh.1	387198
uc012fvy.1	387198
uc009kgi.1	381933
uc012fvz.1	381933
uc012fwa.1	381933
uc012fwb.1	381933
uc009kgj.1	11501
uc009kgk.1	11501
uc012fwc.1	11501
uc009kgl.2	74237
uc012fwd.1	74237
uc009kgm.2	74237
uc009kgn.1	74237
uc012fwf.1	17703
uc012fwg.1	68566
uc009kgs.2	68566
uc009kgr.1	68566
uc009kgu.1	69064
uc009kgv.1	69064
uc009kgw.1	69064
uc009kgx.1	93747
uc009kgy.1	93747
uc009kgz.1	93747
uc009khe.1	212518
uc009khf.1	258954
uc009khh.1	258055
uc009kho.1	18361
uc009khp.1	258512
uc009khq.1	258955
uc009khr.1	259028
uc009khu.1	258513
uc009kid.2	74075
uc009kie.1	407812
uc009kii.2	54399
uc012fwl.1	64384
uc009kik.2	64384
uc009kil.2	64384
uc009kio.2	12869
uc009kiy.1	73835
uc009kiz.1	80876
uc009kjc.1	66141
uc009kjd.1	213002
uc009kjk.1	24058
uc009kjl.1	24058
uc009kjm.1	24058
uc012fwo.1	71345
uc012fwp.1	107702
uc009kjs.2	107702
uc009kjt.2	107702
uc009kjv.2	15461
uc009kju.2	15461
uc009kjw.2	15461
uc009kjz.1	72000
uc012fwr.1	72000
uc012fws.1	387206
uc012fwt.1	54123
uc009kkg.1	54123
uc009kkh.1	54123
uc009kki.1	54123
uc012fwu.1	54123
uc009kkk.2	72040
uc009kkj.2	72040
uc009kkl.1	20287
uc009kko.2	54006
uc009kkn.2	54006
uc012fwv.1	54006
uc009kkp.2	54006
uc012fww.1	54006
uc009kku.1	320871
uc012fwy.1	213350
uc012fwz.1	213350
uc009kkx.1	57754
uc009kky.1	57754
uc012fxa.1	68267
uc009kkz.2	68267
uc009kla.2	68267
uc009klb.2	68267
uc009klc.1	57913
uc012fxb.1	57913
uc009kld.1	57913
uc009kle.1	57913
uc012fxc.1	57913
uc009klm.2	66491
uc009klq.2	68038
uc009klp.2	68038
uc009klu.2	353328
uc009klv.2	353328
uc009kmd.1	54473
uc009kmj.1	101513
uc009kmk.1	101513
uc009kml.1	101513
uc009kmm.1	101513
uc009kmn.1	18218
uc009kmo.1	18218
uc012fxi.1	71623
uc009kmq.1	114666
uc009kmr.1	50774
uc009kmt.1	320802
uc012fxk.1	320802
uc009kmu.1	320802
uc009kmv.1	13033
uc012fxl.1	13033
uc009kni.1	677289
uc009knz.2	330677
uc009kob.1	14955
uc012fxn.1	14955
uc009kod.2	16002
uc012fxo.1	16002
uc012fxp.1	16002
uc012fxq.1	723874
uc009kog.2	16334
uc009koh.2	16334
uc009kof.2	16334
uc009koi.1	21823
uc009koj.2	17173
uc009kos.2	97423
uc009kot.2	97423
uc012fxr.1	97423
uc009koy.1	56843
uc009koz.1	56843
uc009kpa.1	56843
uc012fxt.1	56843
uc012fxx.1	63830
uc009kpe.2	12577
uc009kpd.2	12577
uc009kpf.2	12577
uc009kpj.1	22113
uc009kpk.1	17955
uc009kpl.1	17955
uc009kpm.1	17955
uc009kpn.1	27267
uc009kpo.1	27267
uc009kpp.1	244237
uc009kps.1	79202
uc009kpt.1	79202
uc009kpu.1	79201
uc009kpv.1	79201
uc009kpw.2	79196
uc009kpx.1	79196
uc012fxy.1	79196
uc009kpy.1	381974
uc009kpz.2	244238
uc009kqa.1	78914
uc009kqb.1	78914
uc009kqh.1	13043
uc009kqi.1	13043
uc009kqj.2	233977
uc009kqk.2	233977
uc012fxz.1	233977
uc012fya.1	233977
uc009kql.1	14082
uc009kqm.1	101772
uc009kqn.1	101772
uc009kqt.1	12443
uc012fyc.1	12443
uc012fyd.1	233979
uc009kqu.2	100040049
uc009kqv.1	233979
uc009kqw.1	233979
uc009kqx.1	233979
uc009kqy.1	233979
uc009auw.1	667335
uc009ava.2	73288
uc009avb.2	73288
uc012ehr.1	73288
uc009avc.2	73288
uc009avd.2	73288
uc009avi.1	14699
uc009avj.1	66066
uc009avl.1	12843
uc009avm.1	12843
uc009avn.1	12843
uc009avo.1	213819
uc009avv.1	170676
uc012ehu.1	170676
uc009avx.1	243725
uc009avy.1	243725
uc009avz.1	243725
uc009awa.1	243725
uc009awb.1	243725
uc009awc.1	243725
uc009awi.1	65255
uc009awj.1	65255
uc012ehw.1	13426
uc009awl.2	13426
uc009awm.2	13426
uc012ehx.1	13426
uc012ehy.1	13426
uc009aww.1	13396
uc009axa.1	71238
uc009axc.1	21333
uc009axd.2	21333
uc009axe.1	21333
uc009axg.2	94192
uc009axk.2	252875
uc009axm.2	100036521
uc012eia.1	100036521
uc009axn.2	170772
uc009axo.2	100036521
uc009axt.1	170772
uc009axu.1	170772
uc009axv.1	170772
uc009axw.1	170772
uc009aya.1	18231
uc009ayb.1	18231
uc009ayc.1	18231
uc009ayf.1	75725
uc009aye.2	75725
uc009ayg.2	75725
uc009ayk.2	71900
uc009ayx.1	114142
uc009ayy.1	114142
uc009ayz.1	114142
uc009aza.1	114142
uc012eie.1	114142
uc009azb.2	16543
uc009azc.2	16543
uc012eif.1	16543
uc009azd.2	16543
uc009azi.1	21753
uc009azh.1	21753
uc009azm.1	12390
uc009azn.1	12390
uc009azo.1	12389
uc009azp.1	12389
uc009azq.1	17295
uc009azr.1	17295
uc009azs.1	12343
uc009azt.1	12343
uc009azu.1	64213
uc009azv.1	64213
uc009azw.1	64213
uc009azx.1	64213
uc009azy.1	64213
uc009azz.1	64213
uc009baa.1	64213
uc009bab.1	64213
uc009bac.1	64213
uc009bad.1	64213
uc009bae.1	64213
uc009baf.1	64213
uc012eig.1	64213
uc009bai.1	12638
uc009baj.1	12638
uc009bao.1	76522
uc012eih.1	75196
uc009bap.1	75196
uc009baq.1	16508
uc009bat.1	71777
uc012eik.1	71777
uc009bau.1	71777
uc009bav.1	214642
uc009baw.2	93735
uc009bax.2	93735
uc009bba.1	19283
uc009bbb.1	19283
uc012eim.1	19283
uc009bbt.2	78910
uc009bbu.1	93677
uc009bbw.1	74409
uc009bbx.1	77042
uc009bby.1	20690
uc009bbz.1	20690
uc009bca.1	20690
uc009bcb.1	74468
uc009bcq.1	11844
uc009bcr.1	56223
uc012eiu.1	56463
uc009bct.1	56463
uc012eiv.1	387237
uc009bcv.1	16846
uc012eiw.1	69573
uc009bdd.2	69573
uc009bde.1	245884
uc012eix.1	245884
uc009bdf.1	330277
uc012eiy.1	330277
uc012eiz.1	330277
uc012eja.1	330277
uc009bdg.1	12321
uc009bdh.1	12321
uc012ejb.1	232664
uc012ejc.1	232664
uc009bdk.2	232664
uc009bdl.1	232664
uc009bdm.1	68794
uc009bdn.1	68794
uc009bdo.2	68794
uc009bdp.1	66144
uc012ejd.1	668210
uc009bdu.1	27056
uc009bdv.1	27056
uc009bdw.1	27056
uc009bec.1	232670
uc009bed.1	232670
uc009bef.2	319757
uc009bee.1	319757
uc009beg.2	74340
uc012ejf.1	74340
uc009bei.2	74340
